101,2013,285,512,1029,0,2.354,42.57,8.89,77.5,4.5,5.189,7.73,0,-.002,13.75,0,
101,2013,285,554,1029,0,1.604,63.33,8.96,77.3,2.5,5.219,8.41,0,-.001,13.76,0,
101,2013,285,603,1029,0,2.063,58.11,9.03,77.5,3,5.291,8.06,0,-.002,13.76,0,
101,2013,285,752,1029,0,2.229,45.78,9.28,76.7,3.5,5.405,8.2,.004,.006,13.75,0,
101,2013,285,758,1029,0,1.583,45.11,9.24,77,4.75,5.422,8.65,.005,.008,13.75,0,
101,2013,285,1100,1029,0,3.104,46.49,9.98,76.7,6,6.066,8.67,.057,.086,13.71,0,
101,2013,285,1448,1027,0,2.125,58.53,9.61,91.9,3.75,8.34,8.76,.029,.044,13.69,0,
101,2013,285,2043,1025,0,1.521,51.91,9.93,89.1,2.75,8.23,9.39,0,-.001,13.72,0,
101,2013,286,12,1024,0,2,58.92,8.93,88.6,3.25,7.14,7.92,0,-.003,13.78,0,
101,2013,286,112,1024,0,1.146,58.8,8.77,90.1,1.75,7.25,8.58,0,-.002,13.79,0,
101,2013,286,305,1023,0,.625,76.2,9.08,91.4,1.75,7.74,8.92,0,-.001,13.79,0,
101,2013,286,334,1022,0,2.25,50.66,9.28,95,3.5,8.53,8.19,0,0,13.78,0,
101,2013,286,359,1022,0,3.729,36.27,8.61,94.8,6,7.85,6.545,0,-.001,13.77,0,
101,2013,286,528,1021,0,2.646,28.02,8.01,88,3.75,6.164,6.439,0,-.001,13.78,0,
101,2013,286,543,1021,0,1.979,29.7,7.96,86.6,3,5.874,6.841,0,-.001,13.78,0,
101,2013,286,602,1021,0,3.417,48.44,8.11,87.3,4.75,6.137,6.072,0,-.001,13.79,0,
101,2013,286,719,1020,0,2.667,51.26,8.61,86,4.5,6.42,7.21,0,0,13.77,0,
101,2013,286,731,1020,0,3.729,35.98,8.6,86,5.5,6.413,6.483,0,0,13.77,0,
101,2013,286,1004,1019,0,2.854,41.6,8.79,86.2,3.75,6.625,7.18,.023,.035,13.75,0,
101,2013,286,1008,1019,0,3.125,37.59,8.8,86.1,5.25,6.614,7.13,.024,.036,13.75,0,
101,2013,286,1037,1019,0,3.354,22.72,8.94,85.8,6,6.706,7.15,.028,.042,13.74,0,
101,2013,286,1043,1019,0,4.042,16.45,8.95,85.7,6.5,6.688,6.738,.062,.093,13.74,0,
101,2013,286,1102,1019,0,3.625,43.8,9.18,85.5,5.5,6.874,7.24,.059,.088,13.74,0,
101,2013,286,1137,1018,0,2.667,25.75,9.24,86.4,5.5,7.09,7.97,.05,.075,13.73,0,
101,2013,286,1147,1018,0,3.25,34.22,9.38,85.8,5.75,7.14,7.71,.112,.169,13.73,0,
101,2013,286,1205,1018,0,3.646,29.87,9.72,84.3,7,7.2,8.02,.053,.08,13.72,0,
101,2013,286,1226,1018,0,3.167,30.69,9.92,84.4,6.5,7.43,8.48,.07,.105,13.72,0,
101,2013,286,1257,1018,0,5.25,37.77,9.95,89.8,8.75,8.36,7.53,.047,.071,13.72,0,
101,2013,286,1352,1018,0,2.896,50.88,10.02,92.4,6,8.86,9.07,.08,.121,13.73,0,
101,2013,286,1607,1017,0,4.042,46.64,9.81,86.7,7.5,7.69,7.84,.015,.022,13.71,0,
101,2013,286,1719,1017,0,3.917,28.64,9.46,99.3,5.75,9.37,7.42,.004,.006,13.72,0,
101,2013,286,1807,1017,0,2.271,58.34,9.7,99.4,3.75,9.62,8.69,.001,.002,13.73,0,
101,2013,286,1837,1017,0,3.688,50.91,9.73,99.4,5.25,9.64,7.95,0,0,13.73,0,
101,2013,286,2009,1017,.4,3.979,48.08,9.73,99.4,6.75,9.65,7.9,0,0,13.73,0,
101,2013,287,19,1016,0,1.458,54.81,9.33,99.5,2.75,9.27,8.91,0,-.002,13.74,0,
101,2013,287,36,1016,0,1.854,72,9.1,99.5,2.5,9.03,8.34,0,-.002,13.75,0,
101,2013,287,324,1016,0,1.188,55.78,8.54,97.6,1.75,8.19,8.43,0,-.002,13.79,0,
101,2013,287,339,1016,0,1,57.84,8.55,97.7,2,8.22,8.28,0,-.002,13.79,0,
101,2013,287,420,1015,0,1.542,53.16,8.84,97.4,2.75,8.46,8.38,0,-.002,13.79,0,
101,2013,287,455,1016,0,1.125,43.49,8.94,96.4,2,8.4,8.71,0,-.001,13.78,0,
101,2013,287,518,1015,0,.979,62.82,9.03,96.3,2.25,8.48,8.79,0,-.001,13.78,0,
101,2013,287,551,1015,0,1.583,73.5,9.51,94.9,2.5,8.75,8.95,0,-.001,13.77,0,
101,2013,287,634,1015,0,1.375,49.88,9.57,93.1,2.5,8.52,9.15,0,0,13.77,0,
101,2013,287,754,1015,0,1.313,56.82,9.09,95.3,2.25,8.38,8.79,.004,.006,13.78,0,
101,2013,287,919,1015,0,1.813,49.01,9.7,85.7,3,7.44,9.02,.08,.12,13.78,0,
101,2013,287,2222,1013,0,1.688,51.08,9.25,96.2,2.5,8.69,8.64,0,-.001,13.74,.033,
101,2013,288,222,1012,0,.979,61.29,9.03,88,1.5,7.17,8.95,0,-.001,13.78,.033,
101,2013,288,557,1012,0,1.729,10.8,8.86,91.8,2.5,7.61,8.17,0,0,13.74,.033,
101,2013,288,701,1012,0,1.458,35.5,8.55,93.4,2.75,7.54,8.06,0,-.001,13.75,0,
101,2013,288,755,1012,0,1.083,2.464,8.63,95.2,1.75,7.91,8.4,0,0,13.76,0,
101,2013,288,812,1012,0,1.875,28.02,8.68,95.7,3.25,8.04,7.81,.002,.003,13.76,0,
101,2013,288,825,1012,0,1.729,22.07,8.87,96,3.25,8.28,8.14,.003,.005,13.76,0,
101,2013,288,1020,1013,0,2.979,27.86,8.66,97.8,4.5,8.33,6.957,.017,.026,13.76,0,
101,2013,288,1435,1014,0,.542,346.2,9.63,94.2,1.75,8.75,9.54,.08,.12,13.74,0,
101,2013,288,1613,1014,0,2.146,20.44,9.3,96.6,3.25,8.78,8.3,.053,.08,13.73,0,
101,2013,288,1730,1014,0,1.25,31.22,9.14,99.2,2,9.03,8.94,.017,.025,13.73,0,
101,2013,288,1749,1014,0,.833,42.6,9.23,99.2,1.5,9.12,9.16,.008,.012,13.74,0,
101,2013,288,2011,1015,0,.917,174.8,7.92,99.1,1.75,7.81,7.79,0,-.002,13.78,0,
101,2013,288,2351,1015,0,1.167,137.9,5.884,99.2,2,5.775,5.558,0,-.002,13.85,0,
101,2013,289,25,1015,0,1.271,156.8,5.777,99.1,2,5.659,5.368,0,-.002,13.86,0,
101,2013,289,126,1014,0,.896,168.8,5.526,99.1,1.5,5.397,5.444,0,-.001,13.87,0,
101,2013,289,215,1014,0,2,160.4,5.542,99.1,3,5.414,4.204,0,-.001,13.87,0,
101,2013,289,259,1014,0,1.167,113.9,6.302,99.1,2.5,6.184,5.953,0,-.001,13.87,0,
101,2013,289,435,1013,0,.938,112.9,6.302,99,2.25,6.169,5.909,0,-.002,13.86,0,
101,2013,289,450,1013,0,1.083,77.2,6.152,99,2,6.014,5.737,0,-.002,13.86,0,
101,2013,289,522,1013,0,.917,128.2,5.575,99,2,5.437,5.178,0,-.002,13.87,0,
101,2013,289,540,1012,0,1.917,81.6,5.903,99,2.75,5.765,4.723,0,-.002,13.87,0,
101,2013,289,545,1012,0,1.75,91.2,5.974,99.1,2.25,5.839,4.865,0,-.002,13.87,0,
101,2013,289,1228,1007,0,1.563,74.5,9.48,86.7,2.25,7.4,8.91,.107,.16,13.76,0,
101,2013,289,1250,1007,0,1.083,63.03,9.71,86.2,2.5,7.52,9.43,.143,.215,13.75,0,
101,2013,289,1255,1007,0,1,69.25,9.86,85.9,1.75,7.63,9.78,.126,.189,13.74,0,
101,2013,289,1616,1004,0,.833,76.8,10.55,80.1,1.75,7.27,10.56,.013,.02,13.7,0,
101,2013,289,1709,1003,0,1.063,49.32,9.48,89.8,1.75,7.87,9.35,.01,.015,13.71,0,
101,2013,289,1752,1002,0,1.958,45.36,9.34,94.8,5.25,8.55,8.52,.001,.001,13.72,0,
101,2013,289,1841,1002,0,1.625,53.56,9.12,99.2,2.5,9.01,8.49,0,0,13.73,0,
101,2013,289,2005,1001,.2,1.938,36.79,8.88,99.4,2.75,8.8,7.94,0,0,13.74,0,
101,2013,290,13,1003,0,2.021,26.12,8.62,99.5,3.75,8.56,7.65,0,0,13.76,0,
101,2013,290,58,1003,0,1.313,3.9,8.46,99.5,2,8.4,8.07,0,0,13.76,0,
101,2013,290,213,1004,0,1.542,336.3,8.44,99.5,3.5,8.37,7.65,0,0,13.76,0,
101,2013,290,439,1005,0,1.208,257.1,7.62,99.3,2,7.52,7.38,0,-.001,13.79,0,
101,2013,290,1537,1010,0,.854,47.43,9.03,99.5,2,8.96,8.91,.014,.021,13.72,0,
101,2013,290,1538,1010,0,1.042,41.63,8.97,99.5,1.5,8.91,8.93,.013,.019,13.72,0,
101,2013,290,1619,1010,0,.542,55.33,8.87,99.5,1.5,8.8,8.82,.017,.026,13.73,0,
101,2013,290,1649,1010,0,1.875,44.87,8.67,99.5,3.5,8.61,7.84,.016,.025,13.73,0,
101,2013,290,1820,1011,0,1.708,50.56,8.14,99.6,2.25,8.09,7.39,0,0,13.75,0,
101,2013,290,1834,1012,0,1.792,58.91,7.97,99.6,3.5,7.92,7.08,0,0,13.75,0,
101,2013,291,340,1015,0,1.021,89.2,8.06,99.5,2.25,7.99,7.8,0,0,13.77,0,
101,2013,291,354,1015,0,.563,93.2,8.07,99.4,1.75,8,8,0,-.001,13.77,0,
101,2013,291,406,1015,0,.771,92.9,7.98,99.4,2.5,7.9,7.78,0,0,13.77,0,
101,2013,291,455,1015,0,1.313,113.3,7.78,98.3,2.5,7.55,7.28,0,0,13.78,0,
101,2013,291,546,1015,0,1.167,127.8,7.7,94.5,2,6.879,7.37,0,0,13.78,0,
101,2013,291,636,1015,0,.688,113.5,7.78,94.8,2.25,7.01,7.61,0,0,13.78,0,
101,2013,291,836,1015,0,2.083,123.7,8.21,94.3,3,7.35,7.12,.021,.032,13.8,0,
101,2013,291,1059,1015,0,1.063,84.6,9.52,90.6,3.25,8.05,9.32,.09,.135,13.74,0,
101,2013,291,2102,1008,0,1.083,62,10.52,99.2,1.25,10.41,10.53,0,0,13.71,0,
101,2013,292,757,999,0,.479,9.41,11.28,89.1,1,9.57,11.29,.001,.001,13.7,0,
101,2013,293,330,998,0,1.438,145.9,9.57,97,2.75,9.14,9.07,0,-.002,13.75,0,
101,2013,293,340,998,0,1.979,154.2,9.74,97.4,2.5,9.36,8.95,0,-.002,13.75,0,
101,2013,293,348,998,0,2.625,169.5,9.89,97.7,3,9.55,8.62,0,-.002,13.75,0,
101,2013,293,421,998,0,2.125,159.2,9.74,96,2.75,9.14,8.82,0,-.001,13.75,0,
101,2013,293,518,998,0,1.146,170.9,9.76,94.8,1.5,9,9.67,0,-.001,13.75,0,
101,2013,293,630,997,0,1,127.5,9.71,99.2,1.5,9.6,9.61,0,-.001,13.74,0,
101,2013,296,1522,990,0,7,255.2,9.77,68.01,10.5,4.195,6.709,.077,.116,13.68,.006,
101,2013,296,1757,994,0,6,244.7,8.25,67.23,8.25,2.507,5.063,.001,.002,13.75,0,
101,2013,296,1816,994,0,6.063,243.8,8.06,69.53,8,2.798,4.794,0,-.001,13.76,0,
101,2013,296,1823,995,0,7.21,238.2,8.07,70.1,9.5,2.944,4.424,0,-.001,13.77,0,
101,2013,296,1951,997,0,5.042,244,7.49,71.8,6.25,2.72,4.464,0,-.001,13.79,0,
101,2013,296,2027,997,0,4.875,245.3,7.16,75.1,6.25,3.071,4.138,0,-.002,13.8,0,
101,2013,296,2116,998,0,3.479,219.7,7.14,75.1,5.5,3.057,4.866,0,-.002,13.81,0,
101,2013,296,2137,998,0,5.188,228.1,6.97,78.3,6.5,3.444,3.743,0,-.002,13.82,0,
101,2013,296,2154,999,0,6.708,226.9,7.37,76.5,9,3.538,3.689,0,-.002,13.81,0,
101,2013,296,2229,999,0,4.917,231.5,7.07,79.1,6.5,3.689,3.972,0,-.002,13.82,0,
101,2013,296,2249,999,0,4.729,221.6,7.1,80.5,6.5,3.994,4.14,0,-.002,13.82,0,
101,2013,296,2322,1000,0,5.771,226.1,7.66,74.4,9.25,3.421,4.419,0,-.002,13.82,0,
101,2013,296,2334,1000,0,5.229,236.3,7.59,75.2,8.25,3.5,4.536,0,-.002,13.82,0,
101,2013,297,115,1001,0,7.06,237.6,7.59,79,8,4.209,3.826,0,-.002,13.81,0,
101,2013,297,152,1002,0,7.58,218.1,7.62,79.8,9.25,4.354,3.712,0,-.002,13.81,0,
101,2013,297,223,1002,0,7.75,234.2,7.76,78.3,10.25,4.272,3.854,0,-.002,13.81,0,
101,2013,297,417,1004,0,6.271,253.1,7.95,78.5,8.25,4.451,4.584,0,-.001,13.8,0,
101,2013,297,439,1004,0,6.042,241.2,7.8,78.7,7.5,4.35,4.463,0,-.002,13.8,0,
101,2013,297,613,1005,0,5.563,237.4,7.72,81.3,7.25,4.734,4.581,0,-.002,13.81,0,
101,2013,297,716,1007,0,3.917,228.9,7.52,82.1,5,4.686,5.042,0,-.002,13.82,0,
101,2013,297,722,1007,0,3.375,221.3,7.48,82.4,4.5,4.703,5.291,0,-.002,13.82,0,
101,2013,297,941,1009,0,4.021,242.4,8.17,79.8,5,4.92,5.75,.052,.078,13.81,0,
101,2013,297,1124,1010,0,4,189.5,9.63,76.9,5.5,5.835,7.6,.254,.381,13.76,0,
101,2013,297,1924,1012,0,1.042,182.6,8.21,73.8,1.75,3.786,7.96,0,-.002,13.77,0,
101,2013,298,158,1009,0,.667,120.3,8.11,82.2,1.5,5.253,8,0,-.002,13.81,0,
101,2013,298,255,1008,0,1.667,89.2,8.77,86.5,3,6.649,8.14,0,0,13.8,0,
101,2013,298,448,1006,0,1.646,79.5,8.2,93.4,2.75,7.21,7.51,0,-.001,13.77,0,
101,2013,298,529,1005,0,1.188,79.6,8.15,96.6,2,7.65,7.83,0,-.001,13.78,0,
101,2013,298,539,1005,0,1.167,58.99,8.12,97.4,1.75,7.73,7.86,0,-.001,13.78,0,
101,2013,299,846,996,0,2.583,220,9.51,86.4,3.5,7.35,8.24,.011,.016,13.73,0,
101,2013,299,928,996,0,1.979,224.6,9.81,83.7,3.25,7.19,9.05,.026,.039,13.72,0,
101,2013,299,939,996,0,2.021,232,9.81,84,3,7.23,9,.034,.051,13.72,0,
101,2013,299,2231,988,0,3.354,177.9,8.52,78,4.75,4.916,6.583,0,-.002,13.77,0,
101,2013,299,2256,988,0,5.146,168.7,9.01,74.5,9,4.752,6.365,0,-.002,13.78,0,
101,2013,300,315,985,0,3.292,158.1,8.41,84.3,5.5,5.941,6.682,0,-.002,13.82,0,
101,2013,300,333,984,0,2.771,168.8,8.1,84.7,3.75,5.682,6.402,0,-.001,13.82,0,
101,2013,300,341,984,0,2.083,170.6,8.1,85,2.75,5.731,6.929,0,-.001,13.82,0,
101,2013,300,549,982,.2,6.813,226.4,8.29,87.5,10.75,6.444,4.857,0,0,13.78,0,
101,2013,300,741,980,0,4.208,167.9,6.986,87.3,5,5.036,4.199,0,-.002,13.82,0,
101,2013,300,752,980,0,6.208,178.3,7.39,85.9,7.5,5.207,3.875,0,-.001,13.82,0,
101,2013,300,836,980,0,4.896,156,8.09,82.2,6.5,5.267,5.296,.02,.031,13.81,0,
101,2013,300,926,979,0,7.13,192.6,8.93,77,12,5.166,5.601,.082,.123,13.8,0,
101,2013,300,1050,979,0,6.042,205.4,9.7,78.2,8.25,6.079,6.881,.063,.095,13.77,0,
101,2013,300,1100,978,0,5.438,175,9.58,80.7,7.25,6.437,6.958,.116,.174,13.77,0,
101,2013,300,1130,978,0,6.917,190.6,9.71,77.3,9,5.992,6.608,.097,.146,13.76,0,
101,2013,300,2104,980,.2,7.92,223.2,9.72,82,12,6.788,6.375,.001,.001,13.77,0,
101,2013,300,2121,980,0,5.792,224.3,9.47,83.7,7.75,6.877,6.664,0,-.001,13.77,0,
101,2013,300,2142,981,.6,6.208,238.7,9,88.4,8.5,7.17,5.94,0,0,13.77,0,
101,2013,300,2225,981,0,4.063,244.5,8.9,88,6,7.05,6.661,0,0,13.78,0,
101,2013,300,2256,980,0,4.938,208,9.33,81.2,7.5,6.253,6.861,0,0,13.78,0,
101,2013,301,14,980,0,8.27,195.8,9.05,78.8,11.75,5.584,5.434,0,-.001,13.77,0,
101,2013,301,22,980,0,5.833,184.6,9.02,79.2,8.75,5.595,6.143,0,-.001,13.78,0,
101,2013,301,56,980,0,6.75,202.4,9.16,77.6,9.5,5.466,6.009,0,-.002,13.77,0,
101,2013,301,145,979,0,5.167,209.9,8.89,75.9,7.5,4.847,6.27,0,-.002,13.77,0,
101,2013,301,158,979,0,5.042,216,8.98,75.6,6,4.908,6.308,0,-.002,13.77,0,
101,2013,301,206,979,0,5.375,212.2,8.89,76.2,8,4.915,6.126,0,-.002,13.77,0,
101,2013,301,328,978,0,2.771,229.2,8.54,77.6,4.5,4.838,6.962,0,-.002,13.78,0,
101,2013,301,648,978,0,4.75,223.6,8.32,84.7,6.5,5.927,5.648,0,-.001,13.78,0,
101,2013,301,718,978,0,3.292,241.7,8.29,82.9,4.5,5.568,6.308,.002,.002,13.78,0,
101,2013,301,814,979,0,2.604,236.2,8.47,85.4,3.75,6.175,7.01,.032,.048,13.78,0,
101,2013,301,935,979,0,6.521,231.5,9.04,81.1,7.75,5.994,5.855,.08,.12,13.76,0,
101,2013,301,1109,980,0,5.188,237.2,9.62,77.5,6.25,5.893,7.07,.11,.165,13.74,0,
101,2013,301,1154,981,0,5.833,241.5,10,74.2,7.25,5.605,9.75,.225,.337,13.73,0,
101,2013,301,1356,983,0,4.646,233.4,9.7,71.1,7.25,4.709,7.43,.157,.236,13.7,0,
101,2013,301,1501,984,0,7.52,238,8.88,78.5,8.75,5.353,5.372,.035,.053,13.72,0,
101,2013,301,1538,985,0,7.21,236.9,8.41,75.3,10.25,4.307,4.903,.034,.051,13.74,0,
101,2013,301,1622,986,0,5.917,229.5,8.31,81.5,8.75,5.335,5.186,.005,.008,13.75,0,
101,2013,301,1700,986,.2,4.917,240.9,7.22,88.1,6,5.389,4.167,0,0,13.78,0,
101,2013,301,1823,987,0,5.792,207,7.23,83.7,7.5,4.651,3.818,0,-.001,13.81,0,
101,2013,301,1938,988,0,6.125,221.6,7.59,84.7,9,5.186,4.172,0,-.001,13.81,0,
101,2013,301,1950,988,0,6.667,221.6,7.6,84.5,10.25,5.158,4.007,0,-.001,13.81,0,
101,2013,301,2207,990,0,4.833,273.2,7.33,86.6,6.25,5.244,4.347,0,-.001,13.81,0,
101,2013,301,2223,991,0,5.833,243.4,7.19,88.4,7.25,5.396,3.748,0,-.001,13.81,0,
101,2013,301,2320,992,0,4.229,249.5,7.17,84.7,5.75,4.772,4.427,0,-.002,13.82,0,
101,2013,302,40,993,0,4.708,245.5,6.885,82.8,6.5,4.145,3.868,0,-.002,13.82,0,
101,2013,302,59,993,0,5.792,244.4,6.858,83.8,7,4.322,3.368,0,-.002,13.83,0,
101,2013,302,140,994,0,5.458,245.2,6.893,81.2,7,3.903,3.536,0,-.002,13.83,0,
101,2013,302,234,995,0,4.229,244.2,6.866,79.7,6.25,3.599,4.1,0,-.001,13.82,0,
101,2013,302,321,995,0,3.958,255.4,7.03,77.2,5.75,3.305,4.411,0,-.001,13.82,0,
101,2013,302,435,996,0,4.208,247.5,6.609,80.4,5.5,3.475,3.755,0,-.002,13.83,0,
101,2013,302,556,997,0,5.938,254.5,6.037,78.8,7.5,2.639,2.268,0,-.002,13.84,0,
